model,ground_truth,researched,response,presented,response_flip,iscontrol,sub_compliance,subject,topic,question,searchornot
GPT4o_persuasion,true,no,3,pre,,1,4.6,304,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4,305,covid,10,0
GPT4o_persuasion,true,yes,4,pre,,1,4.5,306,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.4,307,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.5,308,covid,10,0
GPT4o_persuasion,true,yes,3,post,,0,4.2,309,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.7,310,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4,311,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.7,312,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.5,313,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.2,314,covid,10,0
GPT4o_persuasion,true,no,3,post,,1,4.4,315,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.6,316,covid,10,0
GPT4o_persuasion,true,no,5,post,,1,4.4,317,covid,10,0
GPT4o_persuasion,true,yes,4,post,,1,4.5,318,covid,10,0
GPT4o_persuasion,true,yes,5,post,,0,4.6,319,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.4,320,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.5,321,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.7,322,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.5,323,covid,10,0
GPT4o_persuasion,true,no,3,pre,,1,4.8,324,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.4,325,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.3,326,covid,10,0
GPT4o_persuasion,true,yes,5,pre,,1,4.4,327,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.7,328,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.2,329,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.7,330,covid,10,0
GPT4o_persuasion,true,no,3,post,,1,4.5,331,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.2,332,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.5,333,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.6,334,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.4,335,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,1,4.7,336,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.4,337,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.1,338,covid,10,0
GPT4o_persuasion,true,no,4,post,,1,4.5,339,covid,10,0
GPT4o_persuasion,true,yes,3,post,,0,4.5,340,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.5,341,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,1,4.4,342,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.5,343,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.3,344,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4,345,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.5,346,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.3,347,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.4,348,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.5,349,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.4,350,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,1,4.5,351,covid,10,0
GPT4o_persuasion,true,yes,6,post,,1,4.5,352,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.4,353,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.7,354,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.6,355,covid,10,0
GPT4o_persuasion,true,no,6,pre,,1,4.2,356,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.7,357,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.5,358,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.4,359,covid,10,0
GPT4o_persuasion,true,no,4,post,,1,4.2,360,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.2,361,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.6,362,covid,10,0
GPT4o_persuasion,true,yes,4,pre,,1,4.6,363,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.2,364,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.6,365,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.5,366,covid,10,0
GPT4o_persuasion,true,no,4,post,,0,4.4,367,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.2,368,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.2,369,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.6,370,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.6,371,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.5,372,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.3,373,covid,10,0
GPT4o_persuasion,true,no,6,pre,,1,4.4,374,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.6,375,covid,10,0
GPT4o_persuasion,true,yes,5,post,,1,4.4,376,covid,10,0
GPT4o_persuasion,true,no,4,pre,,0,4.5,377,covid,10,0
GPT4o_persuasion,true,yes,6,post,,0,4.4,378,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,1,4.3,379,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.3,380,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.5,381,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.4,382,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.3,383,covid,10,0
GPT4o_persuasion,true,yes,3,pre,,1,4.5,384,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.2,385,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.3,386,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.7,387,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.4,388,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.4,389,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.4,390,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.5,391,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.6,392,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.5,393,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.4,394,covid,10,0
GPT4o_persuasion,true,yes,3,pre,,0,4.3,395,covid,10,0
GPT4o_persuasion,true,no,3,pre,,0,4.4,396,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.6,397,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.6,398,covid,10,0
GPT4o_persuasion,true,no,6,post,,0,4.4,399,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.5,400,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.6,401,covid,10,0
GPT4o_persuasion,true,yes,4,pre,,1,4.2,402,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.6,403,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.2,404,covid,10,0
GPT4o_persuasion,true,no,4,pre,,0,4.6,405,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.5,406,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,1,4.4,407,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.5,408,covid,10,0
GPT4o_persuasion,true,no,3,pre,,1,4.6,409,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,1,4.5,410,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.7,411,covid,10,0
GPT4o_persuasion,true,yes,3,post,,1,4.7,412,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.4,413,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.4,414,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.5,415,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.4,416,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.4,417,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.6,418,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.4,419,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.2,420,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.4,421,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.5,422,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.4,423,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.5,424,covid,10,0
GPT4o_persuasion,true,no,5,post,,1,4.3,425,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.6,426,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,1,4.3,427,covid,10,0
GPT4o_persuasion,true,yes,4,post,,1,4.6,428,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.3,429,covid,10,0
GPT4o_persuasion,true,no,3,pre,,1,4.2,430,covid,10,0
GPT4o_persuasion,true,no,4,pre,,1,4.2,431,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.6,432,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.7,433,covid,10,0
GPT4o_persuasion,true,yes,3,post,,0,4.3,434,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.4,435,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,1,4.5,436,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.4,437,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.3,438,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.3,439,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.5,440,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.3,441,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.6,442,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.4,443,covid,10,0
GPT4o_persuasion,true,yes,3,pre,,0,4.8,444,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.4,445,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.4,446,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.7,447,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.2,448,covid,10,0
GPT4o_persuasion,true,yes,3,post,,0,4.2,449,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,3.9,450,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.4,451,covid,10,0
GPT4o_persuasion,true,no,7,pre,,0,4.6,452,covid,10,0
GPT4o_persuasion,true,no,4,post,,1,4.3,453,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.4,454,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.6,455,covid,10,0
GPT4o_persuasion,true,no,6,post,,0,4.5,456,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.6,457,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.5,458,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.4,459,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.4,460,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.2,461,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.4,462,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.5,463,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.7,464,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.6,465,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.4,466,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.6,467,covid,10,0
GPT4o_persuasion,true,no,4,pre,,0,4.4,468,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.4,469,covid,10,0
GPT4o_persuasion,true,yes,7,pre,,0,4.5,470,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.4,471,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.4,472,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.3,473,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.7,474,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.7,475,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.4,476,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.4,477,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.3,478,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.6,479,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.5,480,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.3,481,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.6,482,covid,10,0
GPT4o_persuasion,true,no,3,pre,,0,4.6,483,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.1,484,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.5,485,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.4,486,covid,10,0
GPT4o_persuasion,true,no,6,post,,1,4.4,487,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.1,488,covid,10,0
GPT4o_persuasion,true,no,4,post,,1,4.2,489,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.1,490,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.6,491,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.3,492,covid,10,0
GPT4o_persuasion,true,no,3,pre,,0,4.4,493,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.2,494,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.3,495,covid,10,0
GPT4o_persuasion,true,yes,4,pre,,0,4.4,496,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.8,497,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.6,498,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.6,499,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.3,500,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.3,501,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.4,502,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.4,503,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.3,504,covid,10,0
GPT4o_persuasion,true,no,4,post,,1,4.1,505,covid,10,0
GPT4o_persuasion,true,yes,7,pre,,1,4.2,506,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.3,507,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,1,4.3,508,covid,10,0
GPT4o_persuasion,true,yes,6,post,,0,4.3,509,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.3,510,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.2,511,covid,10,0
GPT4o_persuasion,true,no,4,post,,0,4.6,512,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.5,513,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.4,514,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.5,515,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4,516,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.3,517,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.2,518,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.7,519,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.6,520,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.6,521,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.2,522,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.2,523,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.5,524,covid,10,0
GPT4o_persuasion,true,yes,4,pre,,0,4.4,525,covid,10,0
GPT4o_persuasion,true,yes,3,post,,1,4.6,526,covid,10,0
GPT4o_persuasion,true,no,7,post,,0,4.4,527,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.6,528,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.6,529,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.4,530,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.3,531,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.3,532,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.2,533,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.7,534,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.2,535,covid,10,0
GPT4o_persuasion,true,yes,5,pre,,1,4.7,536,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.7,537,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.7,538,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.3,539,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.8,540,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.2,541,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.1,542,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.1,543,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.4,544,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.4,545,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.5,546,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.2,547,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.5,548,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.6,549,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,1,4.6,550,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.2,551,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.6,552,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.4,553,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.8,554,covid,10,0
GPT4o_persuasion,true,no,4,post,,0,4.7,555,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.5,556,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.4,557,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.3,558,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.1,559,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.2,560,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.5,561,covid,10,0
GPT4o_persuasion,true,yes,7,post,,0,4.2,562,covid,10,0
GPT4o_persuasion,true,no,4,post,,1,4.5,563,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.3,564,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.2,565,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.4,566,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.3,567,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.6,568,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.8,569,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.3,570,covid,10,0
GPT4o_persuasion,true,no,5,post,,1,4.6,571,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.5,572,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.2,573,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.6,574,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.7,575,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.6,576,covid,10,0
GPT4o_persuasion,true,yes,3,pre,,0,4.4,577,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.2,578,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.4,579,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.5,580,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.5,581,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.6,582,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.6,583,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.8,584,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.3,585,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.2,586,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.5,587,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.3,588,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.4,589,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.5,590,covid,10,0
GPT4o_persuasion,true,no,4,pre,,0,4.2,591,covid,10,0
GPT4o_persuasion,true,no,3,pre,,1,4.5,592,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.2,593,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.6,594,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.4,595,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.5,596,covid,10,0
GPT4o_persuasion,true,no,1,post,control,1,4.3,597,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.6,598,covid,10,0
GPT4o_persuasion,true,yes,3,post,,1,4.5,599,covid,10,0
GPT4o_persuasion,true,yes,5,post,,0,4.4,600,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.6,601,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.6,602,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.4,603,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.6,604,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.4,605,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.6,606,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.5,607,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.1,608,covid,10,0
GPT4o_persuasion,true,yes,3,post,,0,4.4,609,covid,10,0
GPT4o_persuasion,true,yes,4,pre,,0,4.4,610,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.8,611,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.7,612,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.4,613,covid,10,0
GPT4o_persuasion,true,yes,4,pre,,1,4.4,614,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.3,615,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.4,616,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.5,617,covid,10,0
GPT4o_persuasion,true,no,4,post,,1,4.4,618,covid,10,0
GPT4o_persuasion,true,no,3,post,,1,4.6,619,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.3,620,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.4,621,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.5,622,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.5,623,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.7,624,covid,10,0
GPT4o_persuasion,true,yes,4,pre,,1,4.7,625,covid,10,0
GPT4o_persuasion,true,no,7,post,,0,4.4,626,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.4,627,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.5,628,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.5,629,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.8,630,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.7,631,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.2,632,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.7,633,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.6,634,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.4,635,covid,10,0
GPT4o_persuasion,true,yes,6,post,,1,4.6,636,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.5,637,covid,10,0
GPT4o_persuasion,true,yes,4,post,,0,4.4,638,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.4,639,covid,10,0
GPT4o_persuasion,true,no,4,post,,1,4.5,640,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.4,641,covid,10,0
GPT4o_persuasion,true,yes,4,pre,,0,4.8,642,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.5,643,covid,10,0
GPT4o_persuasion,true,no,2,post,test,1,4.3,644,covid,10,0
GPT4o_persuasion,true,yes,6,post,,0,4.3,645,covid,10,0
GPT4o_persuasion,true,no,5,post,,1,4.5,646,covid,10,0
GPT4o_persuasion,true,yes,3,post,,0,4.3,647,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.7,648,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.7,649,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.4,650,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.1,651,covid,10,0
GPT4o_persuasion,true,no,3,post,,0,4.4,652,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.7,653,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.5,654,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.4,655,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.3,656,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.4,657,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,1,4.6,658,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,0,4.5,659,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,1,4.6,660,covid,10,0
GPT4o_persuasion,true,no,4,post,,0,4.4,661,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.9,662,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.7,663,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,0,4.3,664,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.3,665,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.4,666,covid,10,0
GPT4o_persuasion,true,yes,4,pre,,1,4.6,667,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,1,4.4,668,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4,669,covid,10,0
GPT4o_persuasion,true,no,7,pre,,0,4.4,670,covid,10,0
GPT4o_persuasion,true,no,2,pre,test,0,4.3,671,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,1,4.6,672,covid,10,0
GPT4o_persuasion,true,yes,1,post,control,1,4.5,673,covid,10,0
GPT4o_persuasion,true,yes,2,pre,test,0,4.7,674,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.4,675,covid,10,0
GPT4o_persuasion,true,yes,4,post,,1,4.2,676,covid,10,0
GPT4o_persuasion,true,no,1,post,control,0,4.5,677,covid,10,0
GPT4o_persuasion,true,yes,2,post,test,0,4.5,678,covid,10,0
GPT4o_persuasion,true,no,2,post,test,0,4.5,679,covid,10,0
GPT4o_persuasion,true,yes,3,post,,0,4.2,680,covid,10,0
GPT4o_persuasion,true,yes,1,pre,control,1,4.5,681,covid,10,0
GPT4o_persuasion,true,no,1,pre,control,0,4.2,682,covid,10,0
